scenario_id,condition,seed,phase,model_id,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,json_path,mock
SC_1486,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.267121,4,4,False,,,150,68,outputs/main/C3/SC_1486_17.json,True
SC_1486,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.267362,4,4,False,,,150,68,outputs/main/C3/SC_1486_42.json,True
SC_1486,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.267590,4,4,False,,,150,68,outputs/main/C3/SC_1486_91.json,True
SC_1515,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.272279,14,14,False,,,368,182,outputs/main/C3/SC_1515_17.json,True
SC_1515,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.272656,14,14,False,,,368,182,outputs/main/C3/SC_1515_42.json,True
SC_1515,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.273031,14,14,False,,,368,182,outputs/main/C3/SC_1515_91.json,True
SC_1523,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.276977,6,6,False,,,171,81,outputs/main/C3/SC_1523_17.json,True
SC_1523,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.277192,6,6,False,,,171,81,outputs/main/C3/SC_1523_42.json,True
SC_1523,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.277394,6,6,False,,,171,81,outputs/main/C3/SC_1523_91.json,True
SC_1527,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.280589,5,5,False,,,171,110,outputs/main/C3/SC_1527_17.json,True
SC_1527,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.280841,5,5,False,,,171,110,outputs/main/C3/SC_1527_42.json,True
SC_1527,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.281083,5,5,False,,,171,110,outputs/main/C3/SC_1527_91.json,True
SC_1532,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.284352,4,4,False,,,144,33,outputs/main/C3/SC_1532_17.json,True
SC_1532,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.284546,4,4,False,,,144,33,outputs/main/C3/SC_1532_42.json,True
SC_1532,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.284755,4,4,False,,,144,33,outputs/main/C3/SC_1532_91.json,True
SC_1572,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.287717,4,4,False,,,148,79,outputs/main/C3/SC_1572_17.json,True
SC_1572,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.287920,4,4,False,,,148,79,outputs/main/C3/SC_1572_42.json,True
SC_1572,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.288121,4,4,False,,,148,79,outputs/main/C3/SC_1572_91.json,True
SC_1691,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.291722,6,6,False,,,244,130,outputs/main/C3/SC_1691_17.json,True
SC_1691,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.292025,6,6,False,,,244,130,outputs/main/C3/SC_1691_42.json,True
SC_1691,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.292313,6,6,False,,,244,130,outputs/main/C3/SC_1691_91.json,True
SC_1786,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.295621,5,5,False,,,173,63,outputs/main/C3/SC_1786_17.json,True
SC_1786,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.295853,5,5,False,,,173,63,outputs/main/C3/SC_1786_42.json,True
SC_1786,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.296079,5,5,False,,,173,63,outputs/main/C3/SC_1786_91.json,True
SC_1804,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.298937,4,4,False,,,133,45,outputs/main/C3/SC_1804_17.json,True
SC_1804,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.299121,4,4,False,,,133,45,outputs/main/C3/SC_1804_42.json,True
SC_1804,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.299373,4,4,False,,,133,45,outputs/main/C3/SC_1804_91.json,True
SC_1817,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.302711,5,5,False,,,183,107,outputs/main/C3/SC_1817_17.json,True
SC_1817,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.302968,5,5,False,,,183,107,outputs/main/C3/SC_1817_42.json,True
SC_1817,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.303227,5,5,False,,,183,107,outputs/main/C3/SC_1817_91.json,True
SC_1820,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.306894,9,9,True,E2,Turn 4: non-math content (war),261,170,outputs/main/C3/SC_1820_17.json,True
SC_1820,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.307313,9,9,True,E2,Turn 4: non-math content (war),261,170,outputs/main/C3/SC_1820_42.json,True
SC_1820,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.307563,9,9,True,E2,Turn 4: non-math content (war),261,170,outputs/main/C3/SC_1820_91.json,True
SC_1838,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.313415,16,16,False,,,381,263,outputs/main/C3/SC_1838_17.json,True
SC_1838,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.313840,16,16,False,,,381,263,outputs/main/C3/SC_1838_42.json,True
SC_1838,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.314269,16,16,False,,,381,263,outputs/main/C3/SC_1838_91.json,True
SC_1876,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.318747,5,5,False,,,158,106,outputs/main/C3/SC_1876_17.json,True
SC_1876,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.318968,5,5,False,,,158,106,outputs/main/C3/SC_1876_42.json,True
SC_1876,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.319178,5,5,False,,,158,106,outputs/main/C3/SC_1876_91.json,True
SC_1913,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.321959,6,6,True,E2,Turn 2: non-math content (war),185,99,outputs/main/C3/SC_1913_17.json,True
SC_1913,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.322148,6,6,True,E2,Turn 2: non-math content (war),185,99,outputs/main/C3/SC_1913_42.json,True
SC_1913,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.322340,6,6,True,E2,Turn 2: non-math content (war),185,99,outputs/main/C3/SC_1913_91.json,True
SC_1919,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.325338,5,5,False,,,196,83,outputs/main/C3/SC_1919_17.json,True
SC_1919,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.325577,5,5,False,,,196,83,outputs/main/C3/SC_1919_42.json,True
SC_1919,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.325820,5,5,False,,,196,83,outputs/main/C3/SC_1919_91.json,True
SC_1925,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.328500,4,4,False,,,149,79,outputs/main/C3/SC_1925_17.json,True
SC_1925,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.328722,4,4,False,,,149,79,outputs/main/C3/SC_1925_42.json,True
SC_1925,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.328938,4,4,False,,,149,79,outputs/main/C3/SC_1925_91.json,True
SC_1927,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.331571,4,4,False,,,147,84,outputs/main/C3/SC_1927_17.json,True
SC_1927,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.331788,4,4,False,,,147,84,outputs/main/C3/SC_1927_42.json,True
SC_1927,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.332007,4,4,False,,,147,84,outputs/main/C3/SC_1927_91.json,True
SC_1954,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.335357,6,6,False,,,179,75,outputs/main/C3/SC_1954_17.json,True
SC_1954,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.335560,6,6,False,,,179,75,outputs/main/C3/SC_1954_42.json,True
SC_1954,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.335963,6,6,False,,,179,75,outputs/main/C3/SC_1954_91.json,True
SC_1959,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.338839,5,5,False,,,156,100,outputs/main/C3/SC_1959_17.json,True
SC_1959,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.339074,5,5,False,,,156,100,outputs/main/C3/SC_1959_42.json,True
SC_1959,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.339284,5,5,False,,,156,100,outputs/main/C3/SC_1959_91.json,True
SC_1973,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.343776,10,10,False,,,310,181,outputs/main/C3/SC_1973_17.json,True
SC_1973,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.344085,10,10,False,,,310,181,outputs/main/C3/SC_1973_42.json,True
SC_1973,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.344387,10,10,False,,,310,181,outputs/main/C3/SC_1973_91.json,True
SC_1974,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.348667,9,9,False,,,338,207,outputs/main/C3/SC_1974_17.json,True
SC_1974,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.348977,9,9,False,,,338,207,outputs/main/C3/SC_1974_42.json,True
SC_1974,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.349323,9,9,False,,,338,207,outputs/main/C3/SC_1974_91.json,True
SC_1993,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.352887,6,6,False,,,180,128,outputs/main/C3/SC_1993_17.json,True
SC_1993,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.353151,6,6,False,,,180,128,outputs/main/C3/SC_1993_42.json,True
SC_1993,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.353410,6,6,False,,,180,128,outputs/main/C3/SC_1993_91.json,True
SC_1994,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.357210,9,9,False,,,265,174,outputs/main/C3/SC_1994_17.json,True
SC_1994,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.357498,9,9,False,,,265,174,outputs/main/C3/SC_1994_42.json,True
SC_1994,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.358083,9,9,False,,,265,174,outputs/main/C3/SC_1994_91.json,True
SC_2029,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.362137,9,9,False,,,212,100,outputs/main/C3/SC_2029_17.json,True
SC_2029,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.362387,9,9,False,,,212,100,outputs/main/C3/SC_2029_42.json,True
SC_2029,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.362630,9,9,False,,,212,100,outputs/main/C3/SC_2029_91.json,True
SC_2074,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.365911,6,6,True,E1,≥2 empty/short turns in dialogue,201,33,outputs/main/C3/SC_2074_17.json,True
SC_2074,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.366074,6,6,True,E1,≥2 empty/short turns in dialogue,201,33,outputs/main/C3/SC_2074_42.json,True
SC_2074,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.366235,6,6,True,E1,≥2 empty/short turns in dialogue,201,33,outputs/main/C3/SC_2074_91.json,True
SC_2108,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.369165,4,4,False,,,154,82,outputs/main/C3/SC_2108_17.json,True
SC_2108,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.369352,4,4,False,,,154,82,outputs/main/C3/SC_2108_42.json,True
SC_2108,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.369546,4,4,False,,,154,82,outputs/main/C3/SC_2108_91.json,True
SC_2135,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.373084,7,7,False,,,292,153,outputs/main/C3/SC_2135_17.json,True
SC_2135,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.373348,7,7,False,,,292,153,outputs/main/C3/SC_2135_42.json,True
SC_2135,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.373618,7,7,False,,,292,153,outputs/main/C3/SC_2135_91.json,True
SC_2147,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.377365,11,11,False,,,220,142,outputs/main/C3/SC_2147_17.json,True
SC_2147,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.377643,11,11,False,,,220,142,outputs/main/C3/SC_2147_42.json,True
SC_2147,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.377936,11,11,False,,,220,142,outputs/main/C3/SC_2147_91.json,True
SC_2156,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.381933,6,6,False,,,168,131,outputs/main/C3/SC_2156_17.json,True
SC_2156,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.382250,6,6,False,,,168,131,outputs/main/C3/SC_2156_42.json,True
SC_2156,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.382549,6,6,False,,,168,131,outputs/main/C3/SC_2156_91.json,True
SC_2202,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.385803,6,6,True,E2,Turn 2: non-math content (war),224,100,outputs/main/C3/SC_2202_17.json,True
SC_2202,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.386132,6,6,True,E2,Turn 2: non-math content (war),224,100,outputs/main/C3/SC_2202_42.json,True
SC_2202,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.386381,6,6,True,E2,Turn 2: non-math content (war),224,100,outputs/main/C3/SC_2202_91.json,True
SC_2219,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.390959,8,8,False,,,229,133,outputs/main/C3/SC_2219_17.json,True
SC_2219,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.391754,8,8,False,,,229,133,outputs/main/C3/SC_2219_42.json,True
SC_2219,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.392299,8,8,False,,,229,133,outputs/main/C3/SC_2219_91.json,True
SC_2231,C3,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.398386,7,7,False,,,210,160,outputs/main/C3/SC_2231_17.json,True
SC_2231,C3,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.398871,7,7,False,,,210,160,outputs/main/C3/SC_2231_42.json,True
SC_2231,C3,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.399269,7,7,False,,,210,160,outputs/main/C3/SC_2231_91.json,True
SC_0009,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.943639,11,11,False,,,457,278,outputs/main/C4/SC_0009_17.json,True
SC_0009,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.944367,11,11,False,,,457,278,outputs/main/C4/SC_0009_42.json,True
SC_0009,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.944856,11,11,False,,,457,278,outputs/main/C4/SC_0009_91.json,True
SC_0014,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.948718,5,5,False,,,146,96,outputs/main/C4/SC_0014_17.json,True
SC_0014,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.949013,5,5,False,,,146,96,outputs/main/C4/SC_0014_42.json,True
SC_0014,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.949323,5,5,False,,,146,96,outputs/main/C4/SC_0014_91.json,True
SC_0040,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.955167,12,12,False,,,371,316,outputs/main/C4/SC_0040_17.json,True
SC_0040,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.955627,12,12,False,,,371,316,outputs/main/C4/SC_0040_42.json,True
SC_0040,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.956062,12,12,False,,,371,316,outputs/main/C4/SC_0040_91.json,True
SC_0046,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.960775,8,8,False,,,241,197,outputs/main/C4/SC_0046_17.json,True
SC_0046,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.961292,8,8,False,,,241,197,outputs/main/C4/SC_0046_42.json,True
SC_0046,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.962157,8,8,False,,,241,197,outputs/main/C4/SC_0046_91.json,True
SC_0072,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.965831,5,5,False,,,240,128,outputs/main/C4/SC_0072_17.json,True
SC_0072,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.966285,5,5,False,,,240,128,outputs/main/C4/SC_0072_42.json,True
SC_0072,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.966593,5,5,False,,,240,128,outputs/main/C4/SC_0072_91.json,True
SC_0097,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.972365,14,14,False,,,317,294,outputs/main/C4/SC_0097_17.json,True
SC_0097,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.972795,14,14,False,,,317,294,outputs/main/C4/SC_0097_42.json,True
SC_0097,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.973244,14,14,False,,,317,294,outputs/main/C4/SC_0097_91.json,True
SC_0123,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.977410,8,8,False,,,201,211,outputs/main/C4/SC_0123_17.json,True
SC_0123,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.977741,8,8,False,,,201,211,outputs/main/C4/SC_0123_42.json,True
SC_0123,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.978100,8,8,False,,,201,211,outputs/main/C4/SC_0123_91.json,True
SC_0132,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.982268,8,8,False,,,335,218,outputs/main/C4/SC_0132_17.json,True
SC_0132,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.982664,8,8,False,,,335,218,outputs/main/C4/SC_0132_42.json,True
SC_0132,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.983055,8,8,False,,,335,218,outputs/main/C4/SC_0132_91.json,True
SC_0157,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.985999,5,5,False,,,182,120,outputs/main/C4/SC_0157_17.json,True
SC_0157,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.986237,5,5,False,,,182,120,outputs/main/C4/SC_0157_42.json,True
SC_0157,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.986503,5,5,False,,,182,120,outputs/main/C4/SC_0157_91.json,True
SC_0192,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.990033,7,7,False,,,271,176,outputs/main/C4/SC_0192_17.json,True
SC_0192,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.990304,7,7,False,,,271,176,outputs/main/C4/SC_0192_42.json,True
SC_0192,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.990593,7,7,False,,,271,176,outputs/main/C4/SC_0192_91.json,True
SC_0195,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.993874,4,4,False,,,193,104,outputs/main/C4/SC_0195_17.json,True
SC_0195,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.994109,4,4,False,,,193,104,outputs/main/C4/SC_0195_42.json,True
SC_0195,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.994334,4,4,False,,,193,104,outputs/main/C4/SC_0195_91.json,True
SC_0222,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.001515,17,17,False,,,460,488,outputs/main/C4/SC_0222_17.json,True
SC_0222,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.002037,17,17,False,,,460,488,outputs/main/C4/SC_0222_42.json,True
SC_0222,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.002587,17,17,False,,,460,488,outputs/main/C4/SC_0222_91.json,True
SC_0243,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.008052,11,11,False,,,286,318,outputs/main/C4/SC_0243_17.json,True
SC_0243,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.008427,11,11,False,,,286,318,outputs/main/C4/SC_0243_42.json,True
SC_0243,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.008792,11,11,False,,,286,318,outputs/main/C4/SC_0243_91.json,True
SC_0265,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.013352,9,9,False,,,285,216,outputs/main/C4/SC_0265_17.json,True
SC_0265,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.013705,9,9,False,,,285,216,outputs/main/C4/SC_0265_42.json,True
SC_0265,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.014057,9,9,False,,,285,216,outputs/main/C4/SC_0265_91.json,True
SC_0292,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.018407,9,9,False,,,360,232,outputs/main/C4/SC_0292_17.json,True
SC_0292,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.018745,9,9,False,,,360,232,outputs/main/C4/SC_0292_42.json,True
SC_0292,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.019112,9,9,False,,,360,232,outputs/main/C4/SC_0292_91.json,True
SC_0323,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.022096,5,5,False,,,215,136,outputs/main/C4/SC_0323_17.json,True
SC_0323,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.022338,5,5,False,,,215,136,outputs/main/C4/SC_0323_42.json,True
SC_0323,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.022595,5,5,False,,,215,136,outputs/main/C4/SC_0323_91.json,True
SC_0353,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.028371,11,11,False,,,411,258,outputs/main/C4/SC_0353_17.json,True
SC_0353,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.028776,11,11,False,,,411,258,outputs/main/C4/SC_0353_42.json,True
SC_0353,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.029143,11,11,False,,,411,258,outputs/main/C4/SC_0353_91.json,True
SC_0393,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.034087,10,10,False,,,340,278,outputs/main/C4/SC_0393_17.json,True
SC_0393,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.034456,10,10,False,,,340,278,outputs/main/C4/SC_0393_42.json,True
SC_0393,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.034809,10,10,False,,,340,278,outputs/main/C4/SC_0393_91.json,True
SC_0404,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.038476,7,7,False,,,325,194,outputs/main/C4/SC_0404_17.json,True
SC_0404,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.038811,7,7,False,,,325,194,outputs/main/C4/SC_0404_42.json,True
SC_0404,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.039158,7,7,False,,,325,194,outputs/main/C4/SC_0404_91.json,True
SC_0407,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.044425,11,11,False,,,314,258,outputs/main/C4/SC_0407_17.json,True
SC_0407,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.044850,11,11,False,,,314,258,outputs/main/C4/SC_0407_42.json,True
SC_0407,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.045268,11,11,False,,,314,258,outputs/main/C4/SC_0407_91.json,True
SC_0409,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.048523,5,5,False,,,239,120,outputs/main/C4/SC_0409_17.json,True
SC_0409,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.048775,5,5,False,,,239,120,outputs/main/C4/SC_0409_42.json,True
SC_0409,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.049010,5,5,False,,,239,120,outputs/main/C4/SC_0409_91.json,True
SC_0448,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.054326,11,11,False,,,457,318,outputs/main/C4/SC_0448_17.json,True
SC_0448,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.054718,11,11,False,,,457,318,outputs/main/C4/SC_0448_42.json,True
SC_0448,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.055124,11,11,False,,,457,318,outputs/main/C4/SC_0448_91.json,True
SC_0487,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.058194,4,4,False,,,148,98,outputs/main/C4/SC_0487_17.json,True
SC_0487,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.058452,4,4,False,,,148,98,outputs/main/C4/SC_0487_42.json,True
SC_0487,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.058701,4,4,False,,,148,98,outputs/main/C4/SC_0487_91.json,True
SC_0505,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.063719,11,11,False,,,389,268,outputs/main/C4/SC_0505_17.json,True
SC_0505,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.064109,11,11,False,,,389,268,outputs/main/C4/SC_0505_42.json,True
SC_0505,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.064536,11,11,False,,,389,268,outputs/main/C4/SC_0505_91.json,True
SC_0527,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.068940,9,9,False,,,280,264,outputs/main/C4/SC_0527_17.json,True
SC_0527,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.069318,9,9,False,,,280,264,outputs/main/C4/SC_0527_42.json,True
SC_0527,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.069658,9,9,False,,,280,264,outputs/main/C4/SC_0527_91.json,True
SC_0553,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.074032,10,10,False,,,300,233,outputs/main/C4/SC_0553_17.json,True
SC_0553,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.074505,10,10,False,,,300,233,outputs/main/C4/SC_0553_42.json,True
SC_0553,C4,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.074892,10,10,False,,,300,233,outputs/main/C4/SC_0553_91.json,True
SC_0557,C4,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.077698,4,4,False,,,168,95,outputs/main/C4/SC_0557_17.json,True
SC_0557,C4,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.077939,4,4,False,,,168,95,outputs/main/C4/SC_0557_42.json,True
