scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_0097,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:16:07.839197,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0097_17.json
SC_0097,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:21:27.738356,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0097_42.json
SC_0097,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:26:47.109410,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0097_91.json
SC_0123,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T03:57:10.164891,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0123_17.json
SC_0123,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:00:12.864269,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0123_42.json
SC_0123,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:03:16.074301,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0123_91.json
SC_0132,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:54:28.629115,8,8,False,,,4284,971,0.027417,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0132_17.json
SC_0132,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:24:30.082280,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0132_42.json
SC_0132,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:27:32.078502,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0132_91.json
SC_0157,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:46:30.977591,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0157_17.json
SC_0157,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:48:24.516680,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0157_42.json
SC_0157,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T04:50:18.545886,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0157_91.json
SC_0192,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:16:52.784417,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0192_17.json
SC_0192,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:19:31.939076,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0192_42.json
SC_0192,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:22:11.549724,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0192_91.json
SC_0195,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:37:21.510153,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0195_17.json
SC_0195,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:38:52.582371,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0195_42.json
SC_0195,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T05:40:23.613203,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0195_91.json
SC_0222,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:44:58.883556,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0222_17.json
SC_0222,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:51:26.821913,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0222_42.json
SC_0222,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T06:57:53.710980,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0222_91.json
SC_0243,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:39:41.725988,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0243_17.json
SC_0243,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:43:52.299468,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0243_42.json
SC_0243,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T07:48:03.192041,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0243_91.json
SC_0265,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:22:14.314932,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0265_17.json
SC_0265,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:25:39.519908,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0265_42.json
SC_0265,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T08:29:05.033152,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0265_91.json
SC_0292,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:03:15.145815,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0292_17.json
SC_0292,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:06:39.623765,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0292_42.json
SC_0292,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:10:04.745153,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0292_91.json
SC_0323,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:29:03.921754,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0323_17.json
SC_0323,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:30:57.271537,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0323_42.json
SC_0323,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T09:32:51.474578,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0323_91.json
SC_0353,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:14:37.208007,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0353_17.json
SC_0353,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:18:47.437513,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0353_42.json
SC_0353,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:22:57.864092,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0353_91.json
SC_0393,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:57:58.546796,10,10,False,,,10352,2117,0.062811,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0393_17.json
SC_0393,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:49:32.079931,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0393_42.json
SC_0393,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T10:53:20.290747,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0393_91.json
SC_0404,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:47:05.759394,7,7,False,,,4722,1234,0.032676,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0404_17.json
SC_0404,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:11:57.167119,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0404_42.json
SC_0404,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:14:36.246121,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0404_91.json
SC_0407,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T11:56:25.668769,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0407_17.json
SC_0407,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:00:37.228996,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0407_42.json
SC_0407,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:04:48.150949,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0407_91.json
SC_0409,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:23:46.897743,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0409_17.json
SC_0409,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:25:39.960637,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0409_42.json
SC_0409,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T12:27:34.055293,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0409_91.json
SC_0448,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:09:19.486450,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0448_17.json
SC_0448,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:13:29.741736,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0448_42.json
SC_0448,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:17:40.834819,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0448_91.json
SC_0487,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:32:52.849111,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0487_17.json
SC_0487,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:34:23.773795,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0487_42.json
SC_0487,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T13:35:55.252278,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0487_91.json
SC_0505,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:17:42.510308,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0505_17.json
SC_0505,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:22:11.135714,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0505_42.json
SC_0505,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:23:07.782867,11,11,False,,,13686,2396,0.076998,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0505_91.json
SC_0527,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:30:16.274670,9,9,False,,,10357,2443,0.067716,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0527_17.json
SC_0527,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:31:16.623848,9,9,True,E2,Turn 7: non-math content (war),9785,2355,0.06468,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0527_42.json
SC_0527,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:32:16.970499,9,9,True,E3,Turn 3: refusal pattern matched,9447,2286,0.062631,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0527_91.json
SC_0553,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:39:31.989185,10,10,True,E2,Turn 5: non-math content (war),9400,2017,0.058455,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0553_17.json
SC_0553,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:40:31.202548,10,10,True,E2,Turn 7: non-math content (war),8507,1906,0.054111,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0553_42.json
SC_0553,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:41:22.993020,10,10,False,,,8134,1777,0.051057,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0553_91.json
SC_0557,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:44:47.816719,4,4,True,E2,Turn 2: non-math content (war),1300,829,0.016335,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0557_17.json
SC_0557,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:45:13.675246,4,4,True,E2,Turn 2: non-math content (war),1269,978,0.018477,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0557_42.json
SC_0557,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:45:37.277816,4,4,False,,,1233,814,0.015909,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0557_91.json
SC_0558,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:54:57.912571,8,8,True,E3,Turn 1: refusal pattern matched,4151,1038,0.028023,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0558_17.json
SC_0558,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:55:33.520647,8,8,True,E3,Turn 1: refusal pattern matched,4413,1123,0.030084,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0558_42.json
SC_0558,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T14:56:06.419267,8,8,True,E2,Turn 7: non-math content (movie),4046,1027,0.027543,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0558_91.json
SC_0561,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:02:38.795840,11,11,True,E2,Turn 1: non-math content (recipe),7697,1191,0.040956,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0561_17.json
SC_0561,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:03:20.644776,11,11,True,E2,Turn 1: non-math content (recipe),8313,1313,0.044634,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0561_42.json
SC_0561,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:04:00.908078,11,11,True,E2,Turn 1: non-math content (recipe),7732,1155,0.040521,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0561_91.json
SC_0570,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:48:19.076339,4,4,False,,,1089,679,0.013452,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0570_17.json
SC_0570,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:06:05.866700,4,4,False,,,1115,645,0.01302,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0570_42.json
SC_0570,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:06:24.360645,4,4,False,,,1027,639,0.012666,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0570_91.json
SC_0605,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:09:55.733015,6,6,False,,,2104,671,0.016377,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0605_17.json
SC_0605,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:10:15.739300,6,6,False,,,2015,674,0.016155,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0605_42.json
SC_0605,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:10:35.109546,6,6,False,,,1906,618,0.014988,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0605_91.json
SC_0688,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:15:28.464010,7,7,False,,,3823,1053,0.027264,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0688_17.json
SC_0688,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:15:58.492602,7,7,False,,,4020,1144,0.02922,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0688_42.json
SC_0688,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:16:27.851450,7,7,True,E2,Turn 1: non-math content (war),4060,1170,0.02973,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0688_91.json
SC_0725,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:20:01.264144,4,4,True,E2,Turn 1: non-math content (war),1495,956,0.018825,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0725_17.json
SC_0725,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:20:23.136293,4,4,False,,,1424,891,0.017637,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0725_42.json
SC_0725,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:20:46.208544,4,4,False,,,1592,971,0.019341,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0725_91.json
SC_0736,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:50:43.125809,8,8,False,,,5495,1530,0.039435,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0736_17.json
SC_0736,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:24:39.892539,8,8,False,,,4671,1254,0.032823,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0736_42.json
SC_0736,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:25:16.280854,8,8,False,,,5082,1335,0.035271,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0736_91.json
SC_0746,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:32:19.968780,11,11,False,,,8995,1691,0.05235,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0746_17.json
SC_0746,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:33:03.276703,11,11,False,,,7837,1455,0.045336,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0746_42.json
SC_0746,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:33:45.845361,11,11,False,,,7855,1430,0.045015,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0746_91.json
SC_0795,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:36:48.269453,4,4,False,,,1031,518,0.010863,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0795_17.json
SC_0795,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:37:04.879162,4,4,True,E2,Turn 1: non-math content (war),1058,658,0.013044,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0795_42.json
SC_0795,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:37:18.984539,4,4,True,E2,Turn 1: non-math content (war),985,502,0.010485,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0795_91.json
SC_0800,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:44:01.446427,5,5,False,,,1864,753,0.016887,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0800_17.json
SC_0800,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:44:54.425648,5,5,False,,,1959,750,0.017127,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0800_42.json
SC_0800,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:45:23.259859,5,5,False,,,1922,735,0.016791,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0800_91.json
SC_0809,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:56:53.316256,14,14,False,,,21654,3152,0.112242,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0809_17.json
SC_0809,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:58:08.776256,14,14,True,E2,Turn 8: non-math content (war),20772,2943,0.106461,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0809_42.json
SC_0809,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T15:59:25.362817,14,14,False,,,20916,2951,0.107013,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0809_91.json
SC_0871,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:02:17.034229,4,4,False,,,1239,654,0.013527,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0871_17.json
SC_0871,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:02:34.333527,4,4,False,,,1378,624,0.013494,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0871_42.json
SC_0871,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:02:56.771719,4,4,False,,,1925,930,0.019725,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0871_91.json
SC_0900,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:08:49.905992,10,10,False,,,6345,1253,0.03783,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0900_17.json
SC_0900,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:09:22.859290,10,10,True,E2,Turn 1: non-math content (war),5335,1018,0.031275,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0900_42.json
SC_0900,C4,91,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:09:56.748348,10,10,True,E2,Turn 1: non-math content (war),5520,1049,0.032295,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0900_91.json
SC_0921,C4,17,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T01:41:04.645452,6,6,False,,,2730,1058,0.02406,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0921_17.json
SC_0921,C4,42,main,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,v1.0,2026-05-16T16:13:08.243298,6,6,False,,,2738,1055,0.024039,outputs/main/claude-sonnet-4-5-20250929/C4/SC_0921_42.json
